"id","title","kana","cats","area","venue","venue_url","pref","start_date","end_date","date","dates","open_time","start_time","end_time","date_note","backup_date","status","rank","series_id","announced_date","is_additional","onsale_label","onsale_start","onsale_start_time","onsale_end","onsale_end_time","limited_sale","price","price_official","price_best","discount_pct","best_source","coupon_note","price_checked","price_condition","source","url","official_url","lat","lng","desc","note","parking","nearest_station"
"317","第59回水戸の萩まつり","","","水戸市","偕楽園","https://ibaraki-kairakuen.jp/","ibaraki","2026-09-12","2026-10-04","","","","","","日本三大名園で秋の風情を楽しむ","","","","","","","","","","","","","一般320円（入園料）","320","","","","","2026-09-05","","公式サイト","https://ibaraki-kairakuen.jp/","https://ibaraki-kairakuen.jp/schedule/","36.3731","140.4495","水戸の代名詞・偕楽園で開催される秋の恒例行事。萩の見頃に合わせて9月中旬から10月上旬まで開催され、樹齢200年を超える萩の古木を含む3000株以上の萩が園内を彩る。期間中は夜間ライトアップも実施予定。無料（偕楽園入園料は別途）。","梅まつり期間を除き茨城県民は無料","偕楽園下駐車場(140台)ほか常磐神社駐車場・桜山駐車場など周辺に無料駐車場あり","JR水戸駅/常磐線"
"318","ダンガンロンパ × サンリオキャラクターズ トリプルコラボレーション","","","さいたま市","大宮ロフト","","saitama","2026-09-11","2026-10-04","","","","","","館内コラボイベント","","","","","","","","","","","","","入場無料（商品購入別途）","","","","","","","","","https://www.loft.co.jp/omiya/","","","","人気ゲーム『ダンガンロンパ』シリーズとサンリオキャラクターズのトリプルコラボレーション企画。限定グッズ販売、パネル展示、フォトスポット等で、3つのキャラクター世界の融合を体験できる。","","大宮ロフト駐車場（有料）","JR大宮駅"
"319","もりじゃぶ ウォーターパーク","","","野田市","もりのゆうえんち（野田市）","","chiba","2026-07-04","2026-09-27","","","","","","夏期営業（4か月弱）","","","","","","","","","","","","","入園料（別途）","","","","","","","","","https://www.morinoyu.com/","","","","遊園地内に開設される夏期限定ウォーターパーク。プール、ウォータースライダー、じゃぶじゃぶエリアなど多彩な水遊びコンテンツが揃う。家族向けの夏から初秋にかけての定番施設。","","あり（有料）","野田市駅"
"320","ULTRAMAN EXHIBITION -ウルトラマンシリーズ60周年展-","","fam|ent","神奈川県・横浜市","横浜赤レンガ倉庫","https://www.yokohama-akarenga.jp/","kanagawa","2026-09-05","2026-09-27","","","","","","","","","","","","","","","","","","","一般・学生 前売2,200円／当日2,500円、中高生 前売1,200円／当日1,500円、3歳〜小学生 前売700円／当日1,000円","2200","","","","","2026-09-21","","公式サイト","https://www.yokohama-akarenga.jp/event/ULTRAMAN%20EXHIBITION/","https://www.yokohama-akarenga.jp/event/ULTRAMAN%20EXHIBITION/","35.4534","139.6425","ウルトラマンシリーズのテレビ放送60周年を記念した展示イベント。歴代ウルトラマンや怪獣にまつわる造形物・資料などを1号館で公開する、9月5日から27日までの約3週間にわたる期間限定の記念展として開催される。","前売は上記括弧外の金額。グッズ付き入場券6,000円もあり","","みなとみらい線馬車道駅・日本大通り駅より徒歩約6分"
"321","ホフェッシュ・シェクター・カンパニー『Theatre of Dreams』","","ent","埼玉県・さいたま市中央区","埼玉県芸術劇場","http://www.saf.or.jp/arthall/","saitama","2026-10-23","2026-10-25","","","","","","","","","","","","","","","","","","","S席8,000円／A席5,000円","8000","","","","","2026-09-05","","彩の国さいたま芸術劇場公式サイト","http://www.saf.or.jp/arthall/","http://www.saf.or.jp/arthall/","35.8771","139.6219","俳優の上田竜也が公演アンバサダーを務める現代舞踊カンパニーの日本公演。「ダンス・リダイレクション2026」の一環として、彩の国さいたま芸術劇場の大ホールで3日間にわたり上演される。","U-25：S席5,000円／A席2,500円、SAFメンバーズ：S席7,500円／A席4,500円","","JR埼京線 与野本町駅（西口）徒歩7分"
"322","吉田鋼太郎 演出・上演台本『間違いの喜劇』","","ent","埼玉県・さいたま市中央区","埼玉県芸術劇場","http://www.saf.or.jp/arthall/","saitama","2026-11-22","2026-12-02","","","","","","","","","","","2026-07-01","","","","","","","","一般：S席7,000円／A席5,000円／B席3,000円（SAFメンバーズ：S席6,500円／A席4,600円／B席2,800円）","3000","","","","","2026-09-21","","彩の国さいたま芸術劇場公式サイト","http://www.saf.or.jp/arthall/stages/detail/108261","http://www.saf.or.jp/arthall/stages/detail/108261","35.8771","139.6219","シェイクスピア初期の傑作喜劇を吉田鋼太郎が演出・上演台本を手がける特別企画。埼玉県内高校生の無料鑑賞事業と一般公演をあわせて実施し、一般発売は9月5日、メンバーズ発売は8月29日から。","","","JR埼京線 与野本町駅（西口）徒歩7分"
"323","自然観察会「花・緑ウォッチング」","","exp","千葉県・船橋市","ふなばしアンデルセン公園","https://www.park-funabashi.or.jp/and/","chiba","2026-09-26","2026-09-26","","","","13:30","","雨天中止。申込は2026年9月1日9:00より電話(047-457-6627)で先着受付、定員20人。","","","","","","","","","","","","","無料（先着20人、要電話申込）","","","","","","","","公式サイト","https://www.park-funabashi.or.jp/and/aevents/260926.html","https://www.park-funabashi.or.jp/and/aevents/260926.html","35.7383","140.0522","職員の案内で園内の草花や樹木の見どころを巡る自然観察会「花・緑ウォッチング」。定員20人で9月1日9時から電話にて先着受付、雨天中止。季節の移ろいを五感で感じられる無料プログラムとして毎年人気を集めている。","","普通車500円（冬期12/1-3/15は300円）・大型車2000円","新京成線 三咲駅（バス約12分）"
"324","秋のレインボー花畑","","exp","千葉県・袖ケ浦市","東京ドイツ村","https://t-doitsumura.co.jp/","chiba","2026-10-15","2026-11-15","","","","","","見頃時期は気候により変動。10月31日以降はイルミネーション期間料金（大人1,500円）に切替。","","","","","","","","","","","","","入園料に含む(大人1,000円、10/31以降は1,500円)","","","","","","","","公式サイト","https://t-doitsumura.co.jp/flowernews/","https://t-doitsumura.co.jp/flowernews/","35.3822","140.0403","マリーゴールドやコスモスなど色とりどりの花が園内を彩る秋恒例の花畑企画。歩くたびに景色が変わるグラデーションの花畑が写真映えすると人気で、気候状況により見頃時期が前後することもある期間限定の秋の催し。","","通常期間1000円","JR内房線 袖ケ浦駅（バス、夏季は臨時直行便あり）"
"325","桃色吐息のお花畑","","exp","千葉県・富津市","マザー牧場","https://www.motherfarm.co.jp/","chiba","2026-07-01","2026-09-30","","","","","","開花状況により見頃時期は前後（目安は7月中旬〜9月下旬）。","","","","","","","","","","","","","入場料に含む(一般1,800円)","","","","","","","","公式サイト","https://www.motherfarm.co.jp/","https://www.motherfarm.co.jp/","35.2264","139.928","約2万株の「桃色吐息」がまきばエリア「花の谷」一面をピンク色に染める夏の花畑。夏空との共演が美しく、桃色吐息をイメージした限定ドリンク「桃色クリームソーダ」もあわせて販売される、毎年人気の期間限定企画。","","乗用車1,000円（16時以降は500円）","JR内房線 君津駅（直通バス約35分）"
"326","シンガポールフェスティバル","","fest|food","千葉県・富津市","マザー牧場","https://www.motherfarm.co.jp/","chiba","2026-04-21","2026-09-27","","","","","","","","","","","","","","","","","","","入場料に含む(一般1,800円)","","","","","","","","公式サイト","https://www.motherfarm.co.jp/","https://www.motherfarm.co.jp/","35.2264","139.928","マザー牧場にマーライオンのオブジェが登場し、シンガポールの魅力を紹介する期間限定フェスティバル。ホーカーズでは多国籍グルメ「シンガポールグルメ」も味わえ、花と動物だけでない新しい牧場の楽しみ方を提案する。","","乗用車1,000円（16時以降は500円）","JR内房線 君津駅（直通バス約35分）"
"327","9月27日限定開催 稲刈り体験","","exp|food","千葉県・市原市","市原ぞうの国","https://zounokuni.com/","chiba","2026-09-27","2026-09-27","","","","11:00","","10:50までに集合場所（高滝湖畔公園駐車場）で受付。星野農園・高滝湖グランピングリゾートとの合同イベント。","","","","","","","","","","","","","一般 大人3,000円（お土産付）・小学生2,000円 ※プランにより異なる、要予約","","","","","","","","公式サイト","https://zounokuni.com/9-27%e6%97%a5-%e9%99%90%e5%ae%9a%e9%96%8b%e5%82%ac-%e7%a8%b2%e5%88%88%e3%82%8a%e4%bd%93%e9%a8%93%e3%81%ae%e3%81%94%e6%a1%88%e5%86%85/","https://zounokuni.com/9-27%e6%97%a5-%e9%99%90%e5%ae%9a%e9%96%8b%e5%82%ac-%e7%a8%b2%e5%88%88%e3%82%8a%e4%bd%93%e9%a8%93%e3%81%ae%e3%81%94%e6%a1%88%e5%86%85/","35.3608","140.1858","市原ぞうの国で暮らすゾウの糞を活用した堆肥で育てた田んぼでの稲刈り体験。星野農園・高滝湖グランピングリゾートとの合同企画で、ランチ付きプランやゾウにおにぎりをあげられるプランなど複数の内容から選べる。","","駐車料金1,000円/1回（現金のみ）","小湊鐵道 高滝駅（要予約の送迎バス約10分）"
"328","大チーバくん展―さかざきちはるとチーバくんの20年","","art|fam","千葉県・千葉市中央区","千葉県立美術館","https://www.chiba-muse.or.jp/ART/","chiba","2026-10-31","2027-01-17","","","","","","","","","","","","","","","","","","","一般1,000円(団体800円)、高大生500円(団体400円)","1000","","","","","2026-08-23","","公式サイト","https://www.chiba-muse.or.jp/ART/exhibition/events/event-10036/","https://www.chiba-muse.or.jp/ART/exhibition/events/event-10036/","35.6073","140.1064","千葉県公式キャラクター「チーバくん」誕生20年を記念した展覧会。作者さかざきちはるによる描き下ろしの二曲一双屏風絵『招きチーバくん』など、新作アート作品も本展で初めてお披露目される特別な内容。","","敷地内78台（無料）、隣接千葉ポートパーク駐車場も無料","JR京葉線・千葉都市モノレール「千葉みなと」駅徒歩約10分"
